CODLOC,NOMLOC,NOMALTER,codigo_provincia_id
260230,Carrenleufú,NULL,26
260231,"Cerro Centinela",NULL,26
260232,"Estancia Río Frío",NULL,26
260233,"Laguna Rosario",NULL,26
260234,"Los Cipreses",NULL,26
260235,"Aldea Escolar","Los Rápidos",26
260236,"La Portada",NULL,26
260237,"Villa Futalaufquen",NULL,26
260238,"Los Tepúes",NULL,26
260239,"Lago Verde",NULL,26
260240,"Estancia La Esmeralda",NULL,26
260241,"Nahuel Pan",NULL,26
260242,"Cabaña A. Pescado",NULL,26
260243,"La Hoya",NULL,26
260244,"Estancia Don Benito",NULL,26
260245,"Embarcadero La Cancha",NULL,26
260246,"Estancia La María Edith",NULL,26
260247,"Establecimiento El Mayoco",NULL,26
260248,"El Mayoco",NULL,26
260249,"Lago Rivadavia",NULL,26
260251,"Estancia Los Aprontes",NULL,26
260252,Leleque,NULL,26
260253,"Estación Leleque",NULL,26
260254,"Cañadón Grande",NULL,26
260255,"Costa del Chubut",NULL,26
260256,"Piedra Parada",NULL,26
260257,"Estancia Fofo Cahuel",NULL,26
260258,"Fofo Cahuel",NULL,26
260259,"Las Salinas",NULL,26
260260,"Estancia La Herradura",NULL,26
260261,"Estancia La Agonía",NULL,26
260262,"Estancia Quichaura",NULL,26
260263,"Los Pocitos de Quichaura",NULL,26
260264,"Mallín Blanco",NULL,26
260265,"Pampa de Agnia",NULL,26
260267,"El Pato Negro",NULL,26
260268,"La Horqueta",NULL,26
260269,"Laguna Blanca",NULL,26
260270,"Paso del Sapo",NULL,26
260271,Cushamen,NULL,26
260272,"Lago Epuyén",NULL,26
260273,Epuyén,NULL,26
260275,"Las Golondrinas",NULL,26
260276,"Buenos Aires Chico",NULL,26
260277,Fitirhuin,NULL,26
260278,Ranquilhau,NULL,26
260279,"El Tropezón",NULL,26
260280,"La Blancura",NULL,26
260281,Fitamiche,NULL,26
260282,"Colonia Pastoril Cushamen",NULL,26
260283,"Río Chico",NULL,26
260284,"El Mallín",NULL,26
260285,"El Portezuelo",NULL,26
260286,"El Molle",NULL,26
260287,"Estancia Calcatapul",NULL,26
260288,Taquetrén,NULL,26
260289,Colelache,NULL,26
260290,Gastre,NULL,26
260291,"Estancia Moreniyeo",NULL,26
260292,"Estancia San Eloy",NULL,26
260293,Quechu-Niyeo,NULL,26
260294,Sacanana,NULL,26
260295,"Lagunita Salada",NULL,26
260296,Gan-Gan,NULL,26
260297,"Estancia Talagapa",NULL,26
260298,"El Escorial",NULL,26
260299,"Estancia La Alicantina",NULL,26
260300,"Chacay Oeste",NULL,26
260301,"Tres Bandeiras",NULL,26
260302,"El Chacay Este",NULL,26
260303,"Laguna Fría",NULL,26
260304,"Mallín Grande",NULL,26
260305,"Estancia Los Berros",NULL,26
260306,"Colonia Agrícola Sepaucal",NULL,26
260307,"Estancia Los Monteros",NULL,26
260308,"Estancia San Agustín",NULL,26
260309,Telsen,NULL,26
260310,"Estancia San Miguel",NULL,26
260311,"Estancia Ranquil Huao",NULL,26
260312,Chasicó,NULL,26
260313,"Estancia Malaespina",NULL,26
260314,"Estancia Dos Hermanas",NULL,26
260315,"Estancia La Criolla",NULL,26
260316,"Estancia El Moro",NULL,26
260317,"Estancia Frutos Lorenzo",NULL,26
260318,"Sierra Chata",NULL,26
260319,"Estancia La Suerte",NULL,26
260320,"Estancia El Amanecer",NULL,26
260321,"Estancia Las Tijeras",NULL,26
260322,"Estancia La Travesía",NULL,26
260323,"Estancia 9 de Julio",NULL,26
260324,"Estancia El Refugio",NULL,26
260325,"28 de Julio",NULL,26
260326,"Estancia San Roque",NULL,26
260327,"Estancia La Clara",NULL,26
260328,"Estancia Dos Naciones",NULL,26
260329,"Estancia Laguna de los Indios",NULL,26
260330,"Playa Santa Isabel",NULL,26
260331,"Playa El Faro",NULL,26
260332,"Puerto Rawson",NULL,26
260334,"Estancia La Promesa",NULL,26
260335,"Estancia Santa Mónica",NULL,26
260336,"Estancia El Quemado",NULL,26
260337,"Estancia Mengolarra",NULL,26
260338,"Estancia El Pedral",NULL,26
260339,"Punta Ninfas",NULL,26
260340,"Mina Guanacote",NULL,26
260341,"Arroyo Verde",NULL,26
260342,"Puerto Lobos",NULL,26
260343,"Estancia Don Cacho",NULL,26
260344,"Planta Compresora nº 2 del Gasoducto Santa Cruz-Bu","cto Santa Cruz-Buenos Aires",26
260345,"Estancia Los Gauchos",NULL,26
260346,"Riacho San José",NULL,26
260347,"Estancia Desempeño",NULL,26
260348,"Playa Gaviota",NULL,26
260349,"Estancia La Portada",NULL,26
260350,"Estancia El Ranchito",NULL,26
260351,"Estancia La Flecha",NULL,26
260352,"Estancia El Milagro",NULL,26
260353,"Estancia La Adela",NULL,26
260354,"Puerto Pirámide",NULL,26
260355,"Estancia San Pablo",NULL,26
260356,"Estancia Bella Vista",NULL,26
260357,"Estancia La Cantábrica",NULL,26
260358,"Estancia La Pastosa",NULL,26
260359,"Punta Delgada",NULL,26
260360,"Estancia La Corona",NULL,26
260361,"Estancia La Anita",NULL,26
260362,"Estancia Valdés",NULL,26
260363,"El Salitral",NULL,26
260364,"Estancia El Piquillín",NULL,26
260365,"Estancia Punta Norte",NULL,26
260366,"Estancia La Ernestina",NULL,26
260367,"Estancia El Centro",NULL,26
260368,"Estancia La Favorita",NULL,26
260369,"Estancia Santa Anita",NULL,26
260370,"Bajo Moreno",NULL,26
260371,"Bajada del Diablo",NULL,26
260372,"Sierra Negra",NULL,26
260373,"Estancia La Madreselva",NULL,26
260374,"Estancia El Carlitos",NULL,26
260375,"Estancia Sección Corcovado",NULL,26
260376,"Estancia Tecka",NULL,26
260377,"Barrancas o Mallín Grande",NULL,26
260378,"La Confluencia",NULL,26
260501,"Restinga Alí",NULL,26
260502,"Presidente Ortiz",NULL,26
260503,"Barrio Militar-Aeropuerto Militar",NULL,26
260504,"Quinta El Mirador",NULL,26
260505,"Dique Florentino Ameghino",NULL,26
260506,"Playa Magagna",NULL,26
260507,"Yala Laubat","Yalalaubat,Chiquichano",26
260508,Blancuntre,NULL,26
260509,"Colán Conhué",NULL,26
260510,"Aldea Epulef",NULL,26
260511,"Barrio Laprida","Barrio Laprida y Manatial Rosales",26
260512,"Kilómetro 8","km 8, Petroquímica",26
260513,"Yacimiento Petrolífero Solano","Bahía Solano",26
300002,Paraná,NULL,30
300004,"San Benito",NULL,30
300006,"Oro Verde",NULL,30
300008,Concordia,"1914, Concordia+Suburbios",30
300010,Gualeguaychú,NULL,30
300012,"Concepción del Uruguay",NULL,30
300014,Gualeguay,NULL,30
300016,Villaguay,NULL,30
300018,Victoria,NULL,30
300020,Chajarí,"Villa Libertad",30
300022,Nogoyá,NULL,30
300024,"Santa Elena",NULL,30
300026,"La Paz",NULL,30
300028,Diamante,NULL,30
300030,Colón,NULL,30
300032,Crespo,"Villa Crespo",30
300034,"Rosario del Tala","Tala, Rosario Tala",30
300036,Federal,"Villa Federal",30
300038,"San José",NULL,30
300040,Federación,NULL,30
300042,Basavilbaso,NULL,30
300044,Viale,NULL,30
300046,"General Ramírez","Est. Ramírez, Villa General Ramírez",30
300048,"San José Feliciano",NULL,30
300050,Urdinarrain,NULL,30
300052,"Villa Elisa",NULL,30
300054,"San Salvador",NULL,30
300056,Bovril,NULL,30
300058,"María Grande","Villa María Grande",30
300060,Larroque,"Villa Larroque",30
300062,Macía,NULL,30
300064,"Lucas González",NULL,30
300066,Hernandarias,"Villa Hernandarias",30
300068,"Villa Libertador General San Martín",NULL,30
300070,"General Galarza",NULL,30
300072,Ibicuy,NULL,30
300074,Hasenkamp,NULL,30
300076,"San Jaime de la Frontera",NULL,30
300078,Cerrito,"Est. Gobernador Racedo",30
300080,Seguí,NULL,30
300082,"Villa Clara",NULL,30
300084,"General Campos",NULL,30
300085,"Sauce Montrull",NULL,30
300086,"Sauce de Luna","Sauce Luna",30
300088,"Los Charrúas",NULL,30
300090,Alcaraz,"Villa Alcaráz, Pueblo Arrúa",30
300092,"Gobernador Mansilla",NULL,30
300094,"Villa del Rosario",NULL,30
300096,"Villa Zorroaquín",NULL,30
300098,Hernández,NULL,30
300100,Caseros,"Colonia Caseros, Est. Caseros",30
300102,"Villa Domínguez"," Est. Domínguez",30
300104,"Villa Mantero",NULL,30
300106,"Aldea Valle María",NULL,30
300108,"Conscripto Bernardi",NULL,30
300110,Ubajay,NULL,30
300112,"Piedras Blancas","Villa Piedras Blancas, Est. Gobernador Urquiza",30
300114,"Villa Paranacito",NULL,30
300116,Aranguren,NULL,30
300118,"La Criolla",NULL,30
300120,"Los Conquistadores",NULL,30
300122,"San Justo",NULL,30
300124,"San Gustavo",NULL,30
300126,"Santa Anita",NULL,30
300128,Tabossi,NULL,30
300130,Pronunciamiento,NULL,30
300132,Herrera,"San Miguel",30
300134,Gilbert,NULL,30
300136,"Enrique Carbó",NULL,30
300138,"Puerto Yerúa",NULL,30
300140,"Villa San Marcial","Gobernador Urquiza, Est. Gobernador Urquiza",30
300144,"Pueblo Liebig's",NULL,30
300146,"Osvaldo Magnasco",NULL,30
300148,"Pueblo Brugo",NULL,30
300150,"Aldea Brasilera",NULL,30
300152,"El Pingo",NULL,30
300154,Jubileo,NULL,30
300156,"Aldea San Antonio",NULL,30
300157,"Ramón A. Parera",NULL,30
300159,"Puerto Víboras",NULL,30
300160,"General Güemes",NULL,30
300161,"Antonio Tomás",NULL,30
300162,"Antonio Tomás Sur",NULL,30
300163,"Pueblo General Paz",NULL,30
300164,"Pueblo General San Martín","Curtiembre, Pueblo San Martín",30
300165,"Colonia Celina",NULL,30
300166,"Villa Urquiza",NULL,30
300167,"Paso La Balsa",NULL,30
300168,"Pueblo Bellocq","Est. Las Garzas",30
300170,"Colonia Las Gamas",NULL,30
300171,"Colonia Santa Luisa",NULL,30
300172,"Bañadero Oficial Burgos",NULL,30
300173,"Barranca Colorada",NULL,30
300174,"María Grande Segunda Sur",NULL,30
300175,"Las Tunas",NULL,30
300176,Sosa,NULL,30
300178,"El Tala",NULL,30
300179,"Pueblo San Rómulo","El Palenque, Estación Palenque",30
300180,"Paso de las Piedras",NULL,30
300181,"Paso de la Arena",NULL,30
300182,"La Picada",NULL,30
300183,Quebracho,NULL,30
300184,"El Ramblón",NULL,30
300185,"Aldea Santa Rosa",NULL,30
300186,"Aldea San Rafael",NULL,30
300187,"Colonia Merou",NULL,30
300188,"Sauce Pinto",NULL,30
300189,"Los Burgos",NULL,30
300190,"Las Delicias",NULL,30
300191,"Aldea María Luisa",NULL,30
300192,"Tezanos Pinto","Tezano Pintos",30
300193,"Villa Fontana",NULL,30
300194,Espinillo,NULL,30
300195,"Aldea Eigenfeld",NULL,30
300196,Belgrano,NULL,30
300197,Strobel,NULL,30
300198,"Aldea San Francisco",NULL,30
300199,"General Alvear",NULL,30
300200,"Aldea Spatzenkutter",NULL,30
300201,Salto,NULL,30
300202,Palmar,NULL,30
300203,"El Carmen","General Racedo, Estación Racedo",30
300204,"Aldea Protestante",NULL,30
300205,Sanatorio,NULL,30
300206,Puiggari,NULL,30
300207,"Costa Grande",NULL,30
300208,Camps,NULL,30
300209,Isletas,NULL,30
300210,Doll,"Costa Grande Doll",30
300211,"Las Cuevas","Puerto Las Cuevas",30
300212,"Villa Libertad",NULL,30
300213,"Pueblito Norte",NULL,30
300214,"Laguna del Pescado",NULL,30
300215,"Rincón de Nogoyá",NULL,30
300216,Antelo,NULL,30
300217,Quebrachitos,NULL,30
300218,Pajonal,NULL,30
300221,"Rincón del Doll",NULL,30
300222,"Puerto Ruiz",NULL,30
300223,"Las Colas",NULL,30
300224,"Cuchilla Norte",NULL,30
300225,"Aldea Asunción",NULL,30
300226,Lazo,NULL,30
300227,"Paraje Buena Vista",NULL,30
300229,"Cuatro Manos",NULL,30
300230,"González Calderón",NULL,30
300231,"Quinto Distrito",NULL,30
300232,"Tres Bocas",NULL,30
300233,"Sexto Distrito",NULL,30
300234,"Puerta de Crespo",NULL,30
300235,"Rincón de Nogoyá Sur",NULL,30
300237,Febre,NULL,30
300239,"La Ilusión",NULL,30
300240,"La Corvina",NULL,30
300241,"La Tablada",NULL,30
300242,"Colonia La Llave",NULL,30
300243,"Aldea Santa María",NULL,30
300244,"Cuarto Distrito",NULL,30
300245,Betbeder,NULL,30
300246,"Boca del Tigre",NULL,30
300247,"Don Cristóbal",NULL,30
300248,"Don Cristóbal 2º",NULL,30
300249,"Paso La Gama",NULL,30
300250,"Algarrobito 1º",Algarrobitos,30
300251,"El Pueblito",NULL,30
300252,"Séptimo Distrito",NULL,30
300253,"Crucecitas Urquiza",NULL,30
300254,"Crucecitas 3º",NULL,30
300255,"Almacén Iglesias",NULL,30
300256,Laurencena,NULL,30
300257,"20 de Septiembre",NULL,30
300258,"Distrito El Sauce",Sauce,30
300259,"Distrito Chiquero",Chiqueros,30
300260,"Crucecitas 8",NULL,30
300261,"Purto Algarrobo",NULL,30
300263,"Colonia Oficial nº 11",NULL,30
300264,"Alcaraz Norte",NULL,30
300265,"Alcaraz  2º",NULL,30
300266,"Sir Leonard","Apeadero Viraró",30
300267,"Colonia Carrasco",NULL,30
300268,"Primer Congreso",NULL,30
300269,"Alcaraz 1º",NULL,30
300270,"Colonia Avigdor",NULL,30
300271,"Colonia La Providencia",NULL,30
300272,"Paso Potrillo",NULL,30
300273,"Paso El Quebracho",NULL,30
300274,"Paso Medina",NULL,30
300275,"Yeso Oeste",Yeso,30
300276,Yeso,NULL,30
300277,"Colonia Máximo Castro",NULL,30
300278,"Piloto Avila",NULL,30
300279,"Puerto La Esmeralda",NULL,30
300280,Tacuaras,NULL,30
300281,Yacare,NULL,30
300282,"Paso Telégrafo",NULL,30
300283,Ombúes,NULL,30
300284,"Las Toscas",NULL,30
300285,Centenario,NULL,30
300286,Montiel,NULL,30
300287,Estacas,NULL,30
300288,"Colonia nº3 General M. Urdinarrain",NULL,30
300289,"Paso Ocampo",NULL,30
300290,"La Esmeralda",NULL,30
300291,"J. Garat"," Est. Garat",30
300292,"Paraje La Libertad",NULL,30
300293,"La Verbena",NULL,30
300294,"Palo a Pique",NULL,30
300295,"San Víctor",NULL,30
300296,"Las Mulitas",NULL,30
300297,"Costa de Mulas",NULL,30
300298,"La Candelaria",NULL,30
300299,Miñones,NULL,30
300300,"El Mocho",NULL,30
300301,"La Virgen",NULL,30
300302,"Nueva Vizcaya",NULL,30
300303,"El Pago",NULL,30
300304,"Teniente Brígido Cainzo",NULL,30
300305,"Colonia Oficial Nº 15",NULL,30
300306,Moreira,NULL,30
300307,"Puntas de Moreira",NULL,30
300309,"Colonia La Marta",NULL,30
300310,"Colonia La Lata",NULL,30
300311,"Colonia San Lorenzo",NULL,30
300312,"Arroyo del Medio",NULL,30
300313,"Aldea San Isidro",NULL,30
300314,"El Cimarrón",NULL,30
300315,"Las Achiras",NULL,30
300316,Ramblones,NULL,30
300317,Banderas,NULL,30
300318,Banderitas,NULL,30
300319,"Colonia Flores",NULL,30
300320,"Colonia La Argentina",NULL,30
300321,"Colonia Racedo",NULL,30
300322,"Colonia La Gloria",NULL,30
300323,"Colonia La Paz",NULL,30
300324,"Colonia Alemana",NULL,30
300325,"Colonia Ensanche Sauce",NULL,30
300326,"Colonia Santa Eloisa",NULL,30
300327,"Santa Ana",NULL,30
300328,"Colonia Sauce",NULL,30
300329,"San Pedro",NULL,30
300330,"Las Catorce",NULL,30
300331,"Colonia Oficial Nº 1",NULL,30
300332,"Colonia Santa Juana",NULL,30
300333,Tatuti,Tatutí,30
300334,"Paso Algarrobo",NULL,30
300335,"Paraje Bella Unión",NULL,30
300336,"La Hierra",NULL,30
300337,"Colonia Peña",NULL,30
300338,"Colonia San Ramón",NULL,30
300339,"El Gualeguay",NULL,30
300340,"La Granja",NULL,30
300341,"La Querencia",NULL,30
300342,Yaros,NULL,30
300343,"El Redomón",NULL,30
300344,"Don Roberto",NULL,30
300345,"Kilómetro 329",NULL,30
300346,"Colonia Los Sauces",NULL,30
300347,Yuquerí,NULL,30
300348,"Colonia Adela",NULL,30
300349,"Benito Laguren",NULL,30
300350,"Embarcadero Ferrari",NULL,30
300351,Yeruá,NULL,30
300352,"Pueblo Ferré",NULL,30
300353,"Colonia Walter Moss",NULL,30
300354,"La Perla",NULL,30
300356,"Paso Margariños",NULL,30
300357,Pedernal,NULL,30
300358,"Kilómetro 32.8",NULL,30
300359,"Nueva Escocia",NULL,30
300360,"La Rosada",NULL,30
300361,"Clodomiro Ledesma",NULL,30
300362,"Kilómetro 24.4",NULL,30
300363,Calabacilla,NULL,30
300364,"Kilómetro 342.6",NULL,30
300365,"Arroyo Palmar",NULL,30
300367,"Kilómetro 45.2",NULL,30
300368,"6º Distrito",NULL,30
300369,"Kilómetro 49.8",NULL,30
300370,"Kilómetro 344",NULL,30
300371,"Kilómetro 336.6",NULL,30
300372,"Kilómetro 56.4",NULL,30
300373,"Arroyo Barú",NULL,30
300374,"San Ernesto",NULL,30
300375,"Santa Rosa",NULL,30
300376,"Colonia Santa Inés",NULL,30
300377,Berduc,NULL,30
300378,"Kilómetro 322.5",NULL,30
300379,"La Clarita",NULL,30
300380,Hambis,NULL,30
300381,"Pueblo Cazes","Pueblo Caszes",30
300382,"Colonia San Miguel",NULL,30
300383,"Juan Jorge",NULL,30
300384,"Kilómetro 310",NULL,30
300385,"Colonia Hocker","Pueblo Hocker, Colonia Hooker",30
300386,"La Suiza",NULL,30
300388,Caraballo,NULL,30
300389,"Kilómetro 88.5",NULL,30
300391,"Fábrica Colón",NULL,30
300392,"El Brillante",NULL,30
300393,"Colonia Hughes",NULL,30
300394,"Kilómetro 114.9",NULL,30
300395,"Las Moscas",NULL,30
300396,Libares,Líbaros,30
300397,Rocamora,NULL,30
300398,"Colonia Sagastume",NULL,30
300399,"Colonia Levin",NULL,30
300400,"Colonia Caraguatá",NULL,30
300401,"Las Pepas",NULL,30
300402,"1º de Mayo",NULL,30
300403,"San Cipriano",NULL,30
300404,"Arroyo Urquiza",NULL,30
300405,"Quinto Ensanche",NULL,30
300406,"Villa San Miguel",NULL,30
300408,"Palacio San Jasé",NULL,30
300410,"La Sesteada",NULL,30
300411,"Colonia Santa Ana",NULL,30
300412,"Alberto Gerchunoff",NULL,30
300413,Genacito,NULL,30
300414,Talita,NULL,30
300415,"Colonia Oficial nº 3 T. Rocamora",NULL,30
300416,"Puerto Campichuelo",NULL,30
300417,"La Barraca",NULL,30
300418,"Colonia Ubaiay",NULL,30
300419,"Nueva Montevideo",NULL,30
300420,Escriña,NULL,30
300421,"Costas de San Antonio",NULL,30
300422,"La Capilla",NULL,30
300424,"Rincón de Cinto",NULL,30
300425,"Aldea Santa Cecilia",NULL,30
300426,"Aldea San Juan",NULL,30
300427,"El Nuevo Rincón",NULL,30
300428,"Rincón del Gato",NULL,30
300429,"Colonia El Potrero",NULL,30
300430,"Puerto Obligado Unzué",NULL,30
300431,"Costa del Uruguay",NULL,30
300432,"Pesquería Diamantito",NULL,30
300433,Perdices,NULL,30
300434,"El Sauce",NULL,30
300435,Palavecino,NULL,30
300436,"Pastor Britos",NULL,30
300437,"Colonia Gobernador Basavilbaso",NULL,30
300438,"Faustino M. Parera",NULL,30
300439,"General Almada",NULL,30
300441,"Colonia Stauwer",NULL,30
300442,"Tres Esquinas",NULL,30
300443,Talitas,Tolitos,30
300444,"Cuatro Bocas",NULL,30
300445,"Cuchilla Redonda",NULL,30
300446,"Barro de la Costa",NULL,30
300448,"Pehuajó Sud",NULL,30
300449,"Villa Lila",NULL,30
300450,Alarcón,NULL,30
300451,"Las Mercedes","Dos Hermanas, Dos Hermanos",30
300452,Berisso,NULL,30
300453,"Kilómetro 340",NULL,30
300454,"Sauce Sud",NULL,30
300455,"Las Guachas",NULL,30
300456,"Sauce Norte",NULL,30
300457,"Arroyo Clé","Estación Arroyo Clé",30
300458,"Gobernador Echagüe",NULL,30
300459,"Gobernador Solá",NULL,30
300460,Andrade,"Olegario V. Andrade",30
300461,"El Obispo",NULL,30
300462,Altamirano,NULL,30
300463,"Altamirano Sur",NULL,30
300464,Guardamonte,NULL,30
300465,Durazno,NULL,30
300466,"El Chajá",NULL,30
300467,"Kilómetro 220",NULL,30
300468,"El Tropezón",NULL,30
300469,"Las Pajitas",NULL,30
300470,"Raíces Oeste",NULL,30
300472,"Aldea San Gregorio",NULL,30
300474,"Ingeniero M. Sajaroff","La Capilla",30
300475,"Villaguay Este",NULL,30
300476,"Paso de la Laguna",NULL,30
300477,"Kilómetro 284.5",NULL,30
300478,"Kilómetro 288.4",NULL,30
300479,"San Jorge",NULL,30
300480,"Kilómetro 306",NULL,30
300481,"Mojones Sur 1º",NULL,30
300482,"Mojones Norte",NULL,30
300483,"Mojones Sur 2º",NULL,30
300484,"Lucas Sur",NULL,30
300485,"Kilómetro 324.7",NULL,30
300486,"Zenón Roca",NULL,30
300487,"Laguna Larga",NULL,30
300488,"Lucas Norte",NULL,30
300489,Curupí,NULL,30
300490,"Colonia la Armonía",NULL,30
300491,"Puerto San Juan",NULL,30
300492,Médanos,NULL,30
300493,Mazaruca,NULL,30
300494,"Kilómetro 361",NULL,30
300495,Fernández,NULL,30
300496,"Puerto Ibicuy",NULL,30
300497,"Libertador General San Martín",NULL,30
300498,Anahí,NULL,30
300499,"Puerto Constanza",NULL,30
300500,"Brazo Largo",NULL,30
300501,"Paraje El Empalme",NULL,30
300502,"Arroyo Sagastume Grande",NULL,30
300503,"Arroyo Martínez",NULL,30
300504,Ceibas,Ceibos,30
300505,"Colonia Vázquez",NULL,30
300506,"Colonia La Blanquita",NULL,30
300800,Arruabarrena,"Juan B. Arruabarrena",30
300801,"Colonia Elía",NULL,30
300802,"Villa Eleonora","Est. Irazusta, Irazusta",30
300803,"Pueblo Moreno",NULL,30
300804,Leguizamón,NULL,30
300807,"Colonia Avellaneda",NULL,30
300808,Sarandí,NULL,30
300810,"Molino Doll",NULL,30
300811,Paracao,NULL,30
300812,"Villa Uranga",NULL,30
300813,"Colonia Nueva Alemania",NULL,30
300814,"Colonia Ensayo",NULL,30
300815,"Colonia Ayuí",NULL,30
300816,"El Quebracho","Paso El Quebracho",30
300817,Humaitá,NULL,30
300818,"Villa Gobernador Luis F. Etchevehere",NULL,30
300819,"Diego López",NULL,30
300820,"Atencio al Este",NULL,30
300821,Gualeguaycito,Gualeguaicito,30
300822,Mandisoví,NULL,30
300823,Chañar,NULL,30
300824,Atencio,NULL,30
300825,Jacinta,NULL,30
300826,Sauce,NULL,30
300827,Crucecitas,NULL,30
300828,Vizcachas,NULL,30
300829,Clé,"Arroyo Clé",30
300830,"Raíces Este",NULL,30
300831,Gená,NULL,30
300832,Molino,NULL,30
300833,Chilcas,NULL,30
300834,Corrales,NULL,30
300835,Montoya,NULL,30
300836,Bergara,NULL,30
300837,Raíces,NULL,30
300838,Basualdo,NULL,30
340002,Formosa,NULL,34
340004,Clorinda,NULL,34
340006,Pirané,NULL,34
340008,"El Colorado",NULL,34
340010,"Las Lomitas",NULL,34
340012,"Ingeniero Guillermo N Juárez","Ingeniero Juárez",34
340014,Ibarreta,NULL,34
340016,"Laguna Blanca",NULL,34
340018,"Comandante Fontana",NULL,34
340020,"Villa General Manuel Belgrano",NULL,34
340022,"Estanislao del Campo",NULL,34
340024,"San Francisco de Laishi","Misión San Francisco de Laishi",34
340026,"Pozo del Tigre",NULL,34
340028,"Palo Santo",NULL,34
340032,"Riacho He-He","Teniente General Juan Carlos Sánchez",34
340034,"Colonia Campo Villafañe",NULL,34
340036,"Villa Dos Trece","Km 213",34
340038,"Villa General Güemes",NULL,34
340040,"San Martín II",NULL,34
340042,"Laguna Yema",NULL,34
340044,"General Lucio V Mansilla",NULL,34
340046,Herradura,NULL,34
340048,"Misión Tacaaglé",NULL,34
340050,"Laguna Naick-Neck",NULL,34
340052,"General Enrique Mosconi",NULL,34
340054,"Colonia Pastoril",NULL,34
340056,"Gran Guardia",NULL,34
340058,"Villa Escolar",NULL,34
340060,"Los Chiriguanos","Ramos Mejía",34
340062,"Siete Palmas",NULL,34
340064,"Tres lagunas",NULL,34
340066,"Puerto Pilcomayo",NULL,34
340068,"Fortín Cabo 1º Lugones",NULL,34
340071,Esterito,NULL,34
340072,"Kilómetro 100","Km 100 Nav. Río Bermejo",34
340073,"Colonia Cano",NULL,34
340074,"Banco Payagua",NULL,34
340075,"Chuqui Cué",NULL,34
340076,"Puerto Aquino",NULL,34
340077,Tatané,NULL,34
340078,"Tres Mojones",NULL,34
340079,"Riacho Lindo",NULL,34
